Quotation Expecting Day,Customer Name,Part Number,Product Name,Product Category,Quantity
2025-10-27,Teaching Hospital - Anuradhapura,ODC0004,CONTROL SERUM 2- 20 X 5 ML,BIOCHEMISTRY,1.0
2025-10-27,Teaching Hospital - Anuradhapura,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,2.0
2025-10-27,Teaching Hospital - Anuradhapura,OSR6187,HDL-CHOLESTEROL- R1 4X27 ML- R2 4X9 ML,BIOCHEMISTRY,3.0
2025-10-24,Castle Street Hospital for Women,8217000,HEPARIN CAPILLARIES (REF 105107) 2X100MM-100 PCS,BLOODGAS & ELECTROLYTE,6.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,6800000,ROTORS SET (4x25 ROTORS),COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,9757600,FACTOR DILUENT 100ML,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,9831700,CLEANING SOLUTION 500ML,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,20003700,CALIBRATION PLASMA HEMOSIL 10X1ML,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,00020301100,FIBRINOGEN-CLAUSS KIT HEMOSIL 10X2ML,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,00020003110,NORMAL CONTROL ASSAYED 10X1ML,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,20006800,APTT RGT SYNTHASIL HEMOSIL,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,8469810,PT RGT PT-FIBRINOGEN HS PLUS 5+5X8ML,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,20002400,EMULSION WASH-R ACL 9000-1L,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,20011800,FACTOR VIII DEF PLASMA HEMOSIL 10XML,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,20008610,CONTROL D-DIMER 2 LEVELS,COAGULATION,1.0
2025-09-11,Sirimavo Bandaranayake Children Hospital,20008500,D-DIMER KIT 100-115 TEST,COAGULATION,1.0
2025-10-30,Castle Street Hospital for Women,386357,OV MONITOR 2X50 TESTS,IMMUNOLOGY,3.0
2025-10-30,Castle Street Hospital for Women,A16792,WASH BUFFER II- ACCESS®- 4 BOTTLES- 1.9 L/BOTTLE,IMMUNOLOGY,10.0
2025-10-30,Castle Street Hospital for Women,81906,SUBSTRATE- ACCESS®- 4 BOTTLES- 130 ML/BOTTLE,IMMUNOLOGY,4.0
2025-10-30,Castle Street Hospital for Women,33020,FERRITIN- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,10.0
2025-10-30,Castle Street Hospital for Women,B63284,ACCESS TSH (3RD IS) 2x100 DET,IMMUNOLOGY,2.0
2025-10-30,Castle Street Hospital for Women,81901,REACTION/ALIQUOT VESSEL CARTRIDGES-1 BOX,IMMUNOLOGY,3.0
2025-10-30,Castle Street Hospital for Women,33880,FREE T4- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,2.0
2025-10-31,General Hospital (Teaching) Kandy,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,5.0
2025-10-31,District General Hospital - Matara,OSR6234,UREA- R1 4 X 53 ML- R2 4 X 53 ML,BIOCHEMISTRY,3.0
2025-10-31,District General Hospital - Matara,OSR6212,TBIL (TOTAL BILIRUBIN) REA- 4 X 40 ML & 4 X 40 ML,BIOCHEMISTRY,1.0
2025-10-31,District General Hospital - Matara,B38858,URINE CSF ALBUMIN,BIOCHEMISTRY,6.0
2025-10-31,District General Hospital - Matara,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,6.0
2025-11-06,National Hospital of Sri Lanka,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,2.0
2025-11-06,National Hospital of Sri Lanka,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,50.0
2025-11-06,National Hospital of Sri Lanka,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,2.0
2025-11-06,National Hospital of Sri Lanka,66300,SYSTEM CALIBRATOR- 20 X 5 ML,BIOCHEMISTRY,2.0
2025-11-06,National Hospital of Sri Lanka,66039,CLEANING SOLUTION- 6 X 450 ML,BIOCHEMISTRY,2.0
2025-11-08,Base Hospital - Dambulla,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,2.0
2025-11-07,General Hospital - Kalutara,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2025-11-10,Teaching Hospital - Karapitiya,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,25.0
2025-11-10,Teaching Hospital - Karapitiya,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,4.0
2025-11-07,Base Hospital - Tellippalai,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,9.0
2025-11-07,Base Hospital - Tellippalai,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,12.0
2025-11-06,Teaching Hospital - Peradeniya,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,24.0
2025-11-12,R.D.H.S - Kalutara,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,10.0
2025-11-12,R.D.H.S - Kalutara,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2025-11-14,General Hospital (Teaching) Kandy,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,4.0
2025-11-20,District General Hospital - Embilipitiya,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2025-11-20,District General Hospital - Embilipitiya,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,2.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,40.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,9.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,6.0
2025-11-14,Provincial General Hospital - Rathnapura,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,3.0
2025-11-14,Provincial General Hospital - Rathnapura,MU919500,K ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR61105,RF LATEX- R1 4 X 24 ML- R2 4 X 8 ML,BIOCHEMISTRY,2.0
2025-11-14,Provincial General Hospital - Rathnapura,ODC0028,RF LATEX CALIBRATOR (LEVEL 1-5) 1X1 ML,BIOCHEMISTRY,1.0
2025-11-14,Provincial General Hospital - Rathnapura,ODC0014,ITA CONTROL SERUM 1- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,7.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,2.0
2025-11-14,Provincial General Hospital - Rathnapura,MU919400,NA ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-11-14,Provincial General Hospital - Rathnapura,MU919700,REFERENCE ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-11-14,Provincial General Hospital - Rathnapura,MU919600,CL ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,4.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR6104,ALP (ALKALINE PHOSPHATASE) REAGENT,BIOCHEMISTRY,2.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR6102,ALB (ALBUMIN) REAGENT- 4 X 29 ML,BIOCHEMISTRY,2.0
2025-11-14,Provincial General Hospital - Rathnapura,ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR6187,HDL-CHOLESTEROL- R1 4X27 ML- R2 4X9 ML,BIOCHEMISTRY,5.0
2025-11-14,Provincial General Hospital - Rathnapura,OSR60117,CALCIUM ARSENAZO- R1 4 X 15 ML,BIOCHEMISTRY,2.0
2025-11-19,De Soysa Hospital for Women,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,4.0
2025-11-19,Base Hospital - Diyatalawa,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,5.0
2025-11-19,Teaching Hospital - Peradeniya,ODC0015,ITA CONTROL SERUM 2- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-11-19,Teaching Hospital - Peradeniya,OSR61204,CREATININE (ENZYMATIC) R1 4X45ML R2 4X15ML,BIOCHEMISTRY,6.0
2025-11-19,Teaching Hospital - Peradeniya,OSR6287,HDL-CHOLESTEROL R14X51.3 R2 4X17.1 ML,BIOCHEMISTRY,2.0
2025-11-19,Teaching Hospital - Peradeniya,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,1.0
2025-11-19,Teaching Hospital - Peradeniya,OSR6104,ALP (ALKALINE PHOSPHATASE) REAGENT,BIOCHEMISTRY,1.0
2025-11-19,Teaching Hospital - Peradeniya,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,6.0
2025-11-19,Teaching Hospital - Peradeniya,OSR6132,TP (TOTAL PROTEIN) REAGENT- 4 X 25 ML & 4 X 25 ML,BIOCHEMISTRY,1.0
2025-11-19,Teaching Hospital - Peradeniya,OSR6128,LDH- R1 4 X 40 ML- R2 4 X 20 ML,BIOCHEMISTRY,1.0
2025-11-19,Teaching Hospital - Peradeniya,OSR6106,AMYLASE REAGENT- 4 X 40 ML,BIOCHEMISTRY,1.0
2025-11-19,Teaching Hospital - Peradeniya,OSR6193,LACTATE- R1 4 X 10 ML- 4 X LYO,BIOCHEMISTRY,1.0
2025-11-19,Teaching Hospital - Peradeniya,OSR60118,TRIG (TRIGLYCERIDES) REAGENT- 4 X 20 ML & 4 X 5 ML,BIOCHEMISTRY,2.0
2025-11-19,Teaching Hospital - Peradeniya,OSR0001,WASH SOLUTION- 6 X 2 L,BIOCHEMISTRY,1.0
2025-11-19,Teaching Hospital - Peradeniya,ODR3021,SERUM PROTEIN MULTI CALIBRATOR (LEVEL 1-6) 1X2 ML,BIOCHEMISTRY,1.0
2025-11-19,Teaching Hospital - Peradeniya,ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-11-19,National Hospital of Sri Lanka,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,1.0
2025-11-19,National Hospital of Sri Lanka,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2025-11-24,Teaching Hospital - Kurunagala,OSR61118,TRIG (TRIGLYCERIDES) REAGENT,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6234,UREA- R1 4 X 53 ML- R2 4 X 53 ML,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,2.0
2025-11-24,Teaching Hospital - Kurunagala,66039,CLEANING SOLUTION- 6 X 500 ML,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,OSR0001,WASH SOLUTION- 6 X 2 L,BIOCHEMISTRY,8.0
2025-11-24,Teaching Hospital - Kurunagala,66318,ISE REFERENCE- 4 X 1000 ML,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,12.0
2025-11-24,Teaching Hospital - Kurunagala,00006799200,SAMPLE CUPS 0.5ML (1000/PK),COAGULATION,3.0
2025-11-24,Teaching Hospital - Kurunagala,MU919400,NA ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,MU919500,K ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,MU919700,REFERENCE ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6116,CHOLESTEROL 4 X 22.5 ML R1,BIOCHEMISTRY,4.0
2025-11-24,Teaching Hospital - Kurunagala,OSR61204,CREATININE (ENZYMATIC) R1 4X45ML R2 4X15ML,BIOCHEMISTRY,22.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6020,GGT- R1 4 X 18 ML- R2 4 X 18 ML,BIOCHEMISTRY,5.0
2025-11-24,Teaching Hospital - Kurunagala,OSR61117,CALCIUM ARSENAZO- R1 4 X 29 ML,BIOCHEMISTRY,4.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6221,GLUCOSE- R1 4 X 53 ML- R2 4 X 27 ML,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,ODC0011,HDL-CHOLESTEROL CALIBRATOR- 2 X 3 ML,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6128,LDH- R1 4 X 40 ML- R2 4 X 20 ML,BIOCHEMISTRY,3.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6122,INORGANIC PHOSPHOROUS- R1 4X15 ML- R2 4X15 ML,BIOCHEMISTRY,4.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6132,TP (TOTAL PROTEIN) REAGENT- 4 X 25 ML & 4 X 25 ML,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,10.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6104,ALP (ALKALINE PHOSPHATASE) REAGENT,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6112,TBIL (TOTAL BILIRUBIN) REAGENT,BIOCHEMISTRY,12.0
2025-11-24,Teaching Hospital - Kurunagala,66314,ISE INTERNAL REFERENCE- 2 X 25 ML,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,15.0
2025-11-24,Teaching Hospital - Kurunagala,66317,ISE LOW SERUM STANDARD- 4 X 100 ML,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,66316,ISE HIGH SERUM STANDARD- 4 X 100 ML,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,66313,ISE NA+/K+ SELECTIVITY CHECK- 2 X 25 ML,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,66300,SYSTEM CALIBRATOR- 20 X 5 ML,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6170,URINARY/CSF PROTEIN- R1 4X19 ML- CALIBRATOR 1X3 ML,BIOCHEMISTRY,3.0
2025-11-24,Teaching Hospital - Kurunagala,B64606,URINE CALIBRATOR,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,66315,ISE LOW/HIGH URINE STANDARD,BIOCHEMISTRY,1.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6102,ALB (ALBUMIN) REAGENT- 4 X 29 ML,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6106,AMYLASE REAGENT- 4 X 40 ML,BIOCHEMISTRY,3.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,70.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6187,HDL-CHOLESTEROL- R1 4X27 ML- R2 4X9 ML,BIOCHEMISTRY,8.0
2025-11-24,Teaching Hospital - Kurunagala,OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,6.0
2025-11-24,Teaching Hospital - Kurunagala,ODR3021,SERUM PROTEIN MULTI CALIBRATOR (LEVEL 1-6) 1X2 ML,BIOCHEMISTRY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33560,TESTOSTERONE- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,3.0
2025-07-04,Teaching Hospital - Kurunagala,81904,WASTE BAGS- ACCESS®- 1 BOX- 20 BAGS/BOX,IMMUNOLOGY,6.0
2025-07-04,Teaching Hospital - Kurunagala,81901,REACTION/ALIQUOT VESSEL CARTRIDGES-1 BOX,IMMUNOLOGY,15.0
2025-07-04,Teaching Hospital - Kurunagala,A16792,WASH BUFFER II- ACCESS®- 4 BOTTLES- 1.9 L/BOTTLE,IMMUNOLOGY,50.0
2025-07-04,Teaching Hospital - Kurunagala,33600,CORTISOL- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,4.0
2025-07-04,Teaching Hospital - Kurunagala,33885,FREE T4 CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,A13430,FREE T3 CALIBRATORS (S0-S5)- ACCESS®- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,B63285,ACCESS TSH (3RD IS) CALIBRATORS,IMMUNOLOGY,2.0
2025-07-04,Teaching Hospital - Kurunagala,81906,SUBSTRATE- ACCESS®- 4 BOTTLES- 130 ML/BOTTLE,IMMUNOLOGY,10.0
2025-07-04,Teaching Hospital - Kurunagala,B63284,ACCESS TSH (3RD IS) 2x100 DET,IMMUNOLOGY,20.0
2025-07-04,Teaching Hospital - Kurunagala,33880,FREE T4- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,10.0
2025-07-04,Teaching Hospital - Kurunagala,A13422,FREE T3- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,4.0
2025-07-04,Teaching Hospital - Kurunagala,81910,SYSTEM CHECK SOLUTION,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33605,CORTISOL CALIBRATORS,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33020,FERRITIN- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,15.0
2025-07-04,Teaching Hospital - Kurunagala,A32898,"Thyroglobulin Antibody II, Access®, 2 x 50 tests",IMMUNOLOGY,4.0
2025-07-04,Teaching Hospital - Kurunagala,A85264,TOTAL BETA-HCG- ACCESS®- 2 X 50 TESTS(33500),IMMUNOLOGY,4.0
2025-07-04,Teaching Hospital - Kurunagala,33565,TESTOSTERONE CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,A36920,"Thyroglobulin Antibody II Calibrators (S0-S5), Access®, 1 set, S0 - 4.0 mL; S1-S5 - 2.5 Ml",IMMUNOLOGY,2.0
2025-07-04,Teaching Hospital - Kurunagala,B11754,TOTAL BETA- HCG CALIBRATORS S0-S5,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33530,PROLACTIN- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,3.0
2025-07-04,Teaching Hospital - Kurunagala,33535,PROLACTIN CALIBRATORS (S0-S5) 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33525,HFSH CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33515,HLH CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33025,FERRITIN CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33510,HLH- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,3.0
2025-07-04,Teaching Hospital - Kurunagala,33520,HFSH- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,3.0
2025-11-28,Base Hospital - Diyatalawa,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,5.0
2025-11-25,R.D.H.S - Gampaha,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,9.0
2025-11-25,R.D.H.S - Gampaha,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,2.0
2025-11-26,General Sir John Kotalawala Defence Academy,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2025-11-26,District General Hospital - Vavuniya,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,5.0
2025-11-26,District General Hospital - Vavuniya,24001587,GEM CVP GEM 3K 4X5X2.5ML MULTIPACK,BLOODGAS & ELECTROLYTE,1.0
2025-11-26,District General Hospital - Vavuniya,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,9.0
2025-11-27,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6222,INORGANIC PHOSPHOROUS- R1 4X40 ML- R2 4X40 ML,BIOCHEMISTRY,1.0
2025-11-27,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,1.0
2025-11-27,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,1.0
2025-12-03,General Hospital - Kalutara,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-12-03,General Hospital - Kalutara,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,1.0
2025-12-05,Asiri Hospital Kandy (Pvt) Ltd,MU919700,REFERENCE ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-12-05,Asiri Hospital Kandy (Pvt) Ltd,MU919500,K ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-12-05,Asiri Hospital Kandy (Pvt) Ltd,OSR6186,IRON- R1 4 X 15 ML- R2 4 X 15 ML,BIOCHEMISTRY,1.0
2025-12-05,Asiri Hospital Kandy (Pvt) Ltd,MU919400,NA ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-12-05,Asiri Hospital Kandy (Pvt) Ltd,OSR0001,WASH SOLUTION- 6 X 2 L,BIOCHEMISTRY,1.0
2025-12-05,Asiri Hospital Kandy (Pvt) Ltd,MU919600,CL ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-12-05,Teaching Hospital - Karapitiya,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,2.0
2025-12-05,Teaching Hospital - Karapitiya,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-12-15,Teaching Hospital - Anuradhapura,00006799200,SAMPLE CUPS 0.5ML (1000/PK),COAGULATION,2.0
2025-12-15,Teaching Hospital - Anuradhapura,00020003310,HIGH ABNORMAL CONTROL ASSAYED,COAGULATION,4.0
2025-12-15,Teaching Hospital - Anuradhapura,20002400,EMULSION WASH-R ACL 9000-1L,COAGULATION,25.0
2025-12-15,Teaching Hospital - Anuradhapura,0009832700,CRITICAL CARE/HEMOSIL CLEANING AGENT 80ML,COAGULATION,2.0
2025-12-15,Teaching Hospital - Anuradhapura,20003700,CALIBRATION PLASMA HEMOSIL 10X1ML,COAGULATION,10.0
2025-12-15,Teaching Hospital - Anuradhapura,9831700,CLEANING SOLUTION 500ML,COAGULATION,4.0
2025-12-15,Teaching Hospital - Anuradhapura,00020003110,NORMAL CONTROL ASSAYED 10X1ML,COAGULATION,6.0
2025-12-15,Teaching Hospital - Anuradhapura,20006800,APTT RGT SYNTHASIL HEMOSIL,COAGULATION,5.0
2025-12-15,Teaching Hospital - Anuradhapura,8469810,PT RGT PT-FIBRINOGEN HS PLUS 5+5X8ML,COAGULATION,40.0
2025-11-25,Teaching Hospital - Anuradhapura,8469810,PT RGT PT-FIBRINOGEN HS PLUS 5+5X8ML,COAGULATION,18.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,14.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR6104,ALP (ALKALINE PHOSPHATASE) REAGENT,BIOCHEMISTRY,8.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR6121,GLUCOSE R1 4X25ML R2 4X12.5ML,BIOCHEMISTRY,2.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR6116,CHOLESTEROL 4 X 22.5 ML R1,BIOCHEMISTRY,4.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR60118,TRIG (TRIGLYCERIDES) REAGENT- 4 X 20 ML & 4 X 5 ML,BIOCHEMISTRY,7.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR6187,HDL-CHOLESTEROL- R1 4X27 ML- R2 4X9 ML,BIOCHEMISTRY,12.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR6134,UREA- R1 4 X 25 ML- R2 4 X 25 ML,BIOCHEMISTRY,5.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,13.0
2025-12-15,Teaching Hospital - Anuradhapura,66318,ISE REFERENCE- 4 X 1000 ML,BIOCHEMISTRY,13.0
2025-12-15,Teaching Hospital - Anuradhapura,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,20.0
2025-12-15,Teaching Hospital - Anuradhapura,66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,20.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR6122,INORGANIC PHOSPHOROUS- R1 4X15 ML- R2 4X15 ML,BIOCHEMISTRY,2.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR61117,CALCIUM ARSENAZO- R1 4 X 29 ML,BIOCHEMISTRY,3.0
2025-12-15,Teaching Hospital - Anuradhapura,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,25.0
2025-12-10,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6179,CK (NAC)- R1-1 4X22 ML- R1-2 4X4 ML- R2 4X6 ML,BIOCHEMISTRY,1.0
